Time,Forward Vector X,Forward Vector Y,Forward Vector Z
11.72971,0.4520455,0,0.8919948
11.73109,0.4520455,0,0.8919948
11.7323,0.4520455,0,0.8919948
11.7335,0.4520455,0,0.8919948
11.7347,0.4520455,0,0.8919948
11.74638,0.4520455,0,0.8919948
11.74792,0.4520455,0,0.8919948
11.74911,0.4520455,0,0.8919948
11.75074,0.4520455,0,0.8919948
11.75201,0.4520455,0,0.8919948
11.7541,0.4520455,0,0.8919948
11.76322,0.4520455,0,0.8919948
11.76462,0.4520455,0,0.8919948
11.76579,0.4520455,0,0.8919948
11.7671,0.4520455,0,0.8919948
11.77043,0.4520455,0,0.8919948
11.77982,0.4520455,0,0.8919948
11.78111,0.4520455,0,0.8919948
11.7825,0.4520455,0,0.8919948
11.7837,0.4520455,0,0.8919948
11.7868,0.4520455,0,0.8919948
11.79652,0.4520455,0,0.8919948
11.79781,0.4520455,0,0.8919948
11.7991,0.4520455,0,0.8919948
11.80029,0.4520455,0,0.8919948
11.803,0.4520455,0,0.8919948
11.81312,0.4520455,0,0.8919948
11.81439,0.4520455,0,0.8919948
11.81559,0.4520455,0,0.8919948
11.8168,0.4520455,0,0.8919948
11.81951,0.4520455,0,0.8919948
11.82974,0.4520455,0,0.8919948
11.83119,0.4520455,0,0.8919948
11.83286,0.4520455,0,0.8919948
11.8341,0.4520455,0,0.8919948
11.8357,0.4520455,0,0.8919948
11.84655,0.4520455,0,0.8919948
11.8482,0.4520455,0,0.8919948
11.85432,0.4520455,0,0.8919948
11.8555,0.4520455,0,0.8919948
11.86302,0.4520455,0,0.8919948
11.86451,0.4520455,0,0.8919948
11.8657,0.4520455,0,0.8919948
11.86692,0.4520455,0,0.8919948
11.86821,0.4520455,0,0.8919948
11.87079,0.4520455,0,0.8919948
11.87973,0.4520455,0,0.8919948
11.8809,0.4520455,0,0.8919948
11.88219,0.4520455,0,0.8919948
11.88389,0.4520455,0,0.8919948
11.88721,0.4520455,0,0.8919948
11.89642,0.4520455,0,0.8919948
11.8977,0.4520455,0,0.8919948
11.8989,0.4520455,0,0.8919948
11.90019,0.4520455,0,0.8919948
11.9036,0.4520455,0,0.8919948
11.91329,0.4520455,0,0.8919948
11.91459,0.4520455,0,0.8919948
11.9163,0.4520455,0,0.8919948
11.91762,0.4520455,0,0.8919948
11.9199,0.4520455,0,0.8919948
11.92999,0.4520455,0,0.8919948
11.93152,0.4520455,0,0.8919948
11.93279,0.4520455,0,0.8919948
11.93411,0.4520455,0,0.8919948
11.93631,0.4520455,0,0.8919948
11.94647,0.4520455,0,0.8919948
11.94789,0.4520455,0,0.8919948
11.94921,0.4520455,0,0.8919948
11.9505,0.4520455,0,0.8919948
11.9525,0.4520455,0,0.8919948
11.96315,0.4520455,0,0.8919948
11.96458,0.4520455,0,0.8919948
11.9658,0.4520455,0,0.8919948
11.9671,0.4520455,0,0.8919948
11.9689,0.4520455,0,0.8919948
11.9798,0.4520455,0,0.8919948
11.98109,0.4520455,0,0.8919948
11.9825,0.4520455,0,0.8919948
11.9837,0.4520455,0,0.8919948
11.98521,0.4520455,0,0.8919948
11.99649,0.4520455,0,0.8919948
11.99782,0.4520455,0,0.8919948
11.99963,0.4520455,0,0.8919948
12.00573,0.4520455,0,0.8919948
12.00713,0.4520455,0,0.8919948
12.01309,0.4520455,0,0.8919948
12.0144,0.4520455,0,0.8919948
12.0156,0.4520455,0,0.8919948
12.01681,0.4520455,0,0.8919948
12.01803,0.4520455,0,0.8919948
12.02969,0.4520455,0,0.8919948
12.0311,0.4520455,0,0.8919948
12.03231,0.4520455,0,0.8919948
12.0335,0.4520455,0,0.8919948
12.03471,0.4520455,0,0.8919948
12.04636,0.4520455,0,0.8919948
12.04781,0.4520455,0,0.8919948
12.04902,0.4520455,0,0.8919948
12.0502,0.4520455,0,0.8919948
12.0514,0.4520455,0,0.8919948
12.06313,0.4520455,0,0.8919948
12.0645,0.4520455,0,0.8919948
12.06571,0.4520455,0,0.8919948
12.06691,0.4520455,0,0.8919948
12.06799,0.4520455,0,0.8919948
12.07972,0.4520455,0,0.8919948
12.08089,0.4520455,0,0.8919948
12.08267,0.4520455,0,0.8919948
12.0839,0.4520455,0,0.8919948
12.0851,0.4520455,0,0.8919948
12.09642,0.4520455,0,0.8919948
12.0976,0.4520455,0,0.8919948
12.09882,0.4520455,0,0.8919948
12.1001,0.4520455,0,0.8919948
12.10139,0.4520455,0,0.8919948
12.10421,0.4520455,0,0.8919948
12.11313,0.4520455,0,0.8919948
12.1144,0.4520455,0,0.8919948
12.11549,0.4520455,0,0.8919948
12.11719,0.4520455,0,0.8919948
12.12041,0.4520455,0,0.8919948
12.13021,0.4520455,0,0.8919948
12.13161,0.4520455,0,0.8919948
12.13291,0.4520455,0,0.8919948
12.13399,0.4520455,0,0.8919948
12.1368,0.4520455,0,0.8919948
12.14656,0.4520455,0,0.8919948
12.148,0.4520455,0,0.8919948
12.14919,0.4520455,0,0.8919948
12.15049,0.4520455,0,0.8919948
12.16886,0.4520455,0,0.8919948
12.17031,0.4520455,0,0.8919948
12.17981,0.4520455,0,0.8919948
12.1811,0.4520455,0,0.8919948
12.18261,0.4520455,0,0.8919948
12.18401,0.4520455,0,0.8919948
12.18519,0.4520455,0,0.8919948
12.18761,0.4520455,0,0.8919948
12.19635,0.4520455,0,0.8919948
12.19771,0.4520455,0,0.8919948
12.19901,0.4520455,0,0.8919948
12.2007,0.4520455,0,0.8919948
12.21312,0.4520455,0,0.8919948
12.21451,0.4520455,0,0.8919948
12.2158,0.4520455,0,0.8919948
12.217,0.4520455,0,0.8919948
12.2182,0.4520455,0,0.8919948
12.2298,0.4520455,0,0.8919948
12.2312,0.4520455,0,0.8919948
12.23251,0.4520455,0,0.8919948
12.23379,0.4520455,0,0.8919948
12.23501,0.4520455,0,0.8919948
12.24649,0.4520455,0,0.8919948
12.2479,0.4520455,0,0.8919948
12.24921,0.4520455,0,0.8919948
12.2504,0.4520455,0,0.8919948
12.2516,0.4520455,0,0.8919948
12.2542,0.4520455,0,0.8919948
12.26313,0.4520455,0,0.8919948
12.26462,0.4520455,0,0.8919948
12.26591,0.4520455,0,0.8919948
12.26719,0.4520455,0,0.8919948
12.27051,0.4520455,0,0.8919948
12.28051,0.4520455,0,0.8919948
12.282,0.4520455,0,0.8919948
12.28329,0.4520455,0,0.8919948
12.28449,0.4520455,0,0.8919948
12.28669,0.4520455,0,0.8919948
12.29655,0.4520455,0,0.8919948
12.29792,0.4520455,0,0.8919948
12.29931,0.4520455,0,0.8919948
12.30071,0.4520455,0,0.8919948
12.31703,0.4520455,0,0.8919948
12.3184,0.4520455,0,0.8919948
12.3196,0.4520455,0,0.8919948
12.32993,0.4520455,0,0.8919948
12.3314,0.4520455,0,0.8919948
12.33259,0.4520455,0,0.8919948
12.3338,0.4520455,0,0.8919948
12.33489,0.4520455,0,0.8919948
12.3376,0.4520455,0,0.8919948
12.34644,0.4520455,0,0.8919948
12.3478,0.4520455,0,0.8919948
12.34911,0.4520455,0,0.8919948
12.35079,0.4520455,0,0.8919948
12.3541,0.4520455,0,0.8919948
12.36314,0.4520455,0,0.8919948
12.3646,0.4520455,0,0.8919948
12.36591,0.4520455,0,0.8919948
12.36709,0.4520455,0,0.8919948
12.3705,0.4520455,0,0.8919948
12.37982,0.4520455,0,0.8919948
12.38109,0.4520455,0,0.8919948
12.38251,0.4520455,0,0.8919948
12.38379,0.4520455,0,0.8919948
12.38691,0.4520455,0,0.8919948
12.39664,0.4520455,0,0.8919948
12.39801,0.4520455,0,0.8919948
12.39929,0.4520455,0,0.8919948
12.4006,0.4520455,0,0.8919948
12.40311,0.4520455,0,0.8919948
12.41323,0.4520455,0,0.8919948
12.41462,0.4520455,0,0.8919948
12.4159,0.4520455,0,0.8919948
12.4172,0.4520455,0,0.8919948
12.41951,0.4520455,0,0.8919948
12.42973,0.4520455,0,0.8919948
12.43121,0.4520455,0,0.8919948
12.4325,0.4520455,0,0.8919948
12.43381,0.4520455,0,0.8919948
12.4359,0.4520455,0,0.8919948
12.44657,0.4520455,0,0.8919948
12.44812,0.4520455,0,0.8919948
12.4494,0.4520455,0,0.8919948
12.45081,0.4520455,0,0.8919948
12.46704,0.4520455,0,0.8919948
12.46851,0.4520455,0,0.8919948
12.46981,0.4520455,0,0.8919948
12.47985,0.4520455,0,0.8919948
12.48122,0.4520455,0,0.8919948
12.48271,0.4520455,0,0.8919948
12.48401,0.4520455,0,0.8919948
12.48519,0.4520455,0,0.8919948
12.4876,0.4520455,0,0.8919948
12.49646,0.4520455,0,0.8919948
12.49783,0.4520455,0,0.8919948
12.49911,0.4520455,0,0.8919948
12.50071,0.4520455,0,0.8919948
12.5039,0.4520455,0,0.8919948
12.5131,0.4520455,0,0.8919948
12.51441,0.4520455,0,0.8919948
12.5157,0.4520455,0,0.8919948
12.5171,0.4520455,0,0.8919948
12.53003,0.4520455,0,0.8919948
12.53151,0.4520455,0,0.8919948
12.53281,0.4520455,0,0.8919948
12.5341,0.4520455,0,0.8919948
12.5354,0.4520455,0,0.8919948
12.54651,0.4520455,0,0.8919948
12.54802,0.4520455,0,0.8919948
12.54931,0.4520455,0,0.8919948
12.5506,0.4520455,0,0.8919948
12.5519,0.4520455,0,0.8919948
12.56334,0.4520455,0,0.8919948
12.56502,0.4520455,0,0.8919948
12.56629,0.4520455,0,0.8919948
12.56761,0.4520455,0,0.8919948
12.5688,0.4520455,0,0.8919948
12.58034,0.4520455,0,0.8919948
12.5865,0.4489292,0,0.8935673
12.60285,0.4467835,0,0.8946421
12.61888,0.436998,0,0.8994625
12.63586,0.4184616,0,0.9082345
12.64945,0.3967475,0,0.9179278
12.65392,0.3857048,0,0.9226222
12.66295,0.3808687,0,0.9246291
12.6644,0.3713679,0,0.9284858
12.66561,0.3713679,0,0.9284858
12.66674,0.3713679,0,0.9284858
12.66778,0.3628448,0,0.9318496
12.67974,0.3628448,0,0.9318496
12.6809,0.3546991,0,0.9349805
12.68219,0.3546991,0,0.9349805
12.68344,0.3546991,0,0.9349805
12.68459,0.3481631,0,0.937434
12.6871,0.3481631,0,0.937434
12.69652,0.3481631,0,0.937434
12.69771,0.3452982,0,0.938493
12.69893,0.3452982,0,0.938493
12.70009,0.3399693,0,0.9404365
12.70289,0.3399693,0,0.9404365
12.71328,0.3399693,0,0.9404365
12.7145,0.3354516,0,0.9420574
12.71573,0.3354516,0,0.9420574
12.7169,0.3317496,0,0.9433675
12.71859,0.3317496,0,0.9433675
12.72994,0.3317496,0,0.9433675
12.73155,0.3286606,0,0.9444481
12.7328,0.3239174,0,0.9460853
12.73398,0.3239174,0,0.9460853
12.73509,0.3239174,0,0.9460853
12.74655,0.3239174,0,0.9460853
12.748,0.3239174,0,0.9460853
12.7492,0.3239174,0,0.9460853
12.75028,0.3239174,0,0.9460853
12.75153,0.3239174,0,0.9460853
12.76312,0.3239174,0,0.9460853
12.7689,0.3239174,0,0.9460853
12.77009,0.3239174,0,0.9460853
12.78042,0.3239174,0,0.9460853
12.7822,0.3239174,0,0.9460853
12.78339,0.3239174,0,0.9460853
12.7845,0.3239174,0,0.9460853
12.79628,0.3239174,0,0.9460853
12.79752,0.3239174,0,0.9460853
12.7987,0.3239174,0,0.9460853
12.7998,0.3239174,0,0.9460853
12.80089,0.3239174,0,0.9460853
12.81294,0.3239174,0,0.9460853
12.81419,0.3239174,0,0.9460853
12.81542,0.3239174,0,0.9460853
12.81671,0.3239174,0,0.9460853
12.8179,0.3239174,0,0.9460853
12.82973,0.3239174,0,0.9460853
12.83119,0.3239174,0,0.9460853
12.8324,0.3239174,0,0.9460853
12.83361,0.3239174,0,0.9460853
12.8349,0.3239174,0,0.9460853
12.8373,0.3239174,0,0.9460853
12.84652,0.3239174,0,0.9460853
12.84791,0.3239174,0,0.9460853
12.8491,0.3239174,0,0.9460853
12.8503,0.3239174,0,0.9460853
12.85319,0.3239174,0,0.9460853
12.86335,0.3239174,0,0.9460853
12.86534,0.3239174,0,0.9460853
12.8666,0.3239174,0,0.9460853
12.8678,0.3239174,0,0.9460853
12.86899,0.3239174,0,0.9460853
12.87981,0.3239174,0,0.9460853
12.88121,0.3239174,0,0.9460853
12.8826,0.3239174,0,0.9460853
12.8838,0.3239174,0,0.9460853
12.885,0.3239174,0,0.9460853
12.89651,0.3239174,0,0.9460853
12.8978,0.3239174,0,0.9460853
12.89901,0.3239174,0,0.9460853
12.9002,0.3239174,0,0.9460853
12.90149,0.3239174,0,0.9460853
12.90421,0.3239174,0,0.9460853
12.91329,0.3239174,0,0.9460853
12.9192,0.3239174,0,0.9460853
12.92039,0.3239174,0,0.9460853
12.92985,0.3239174,0,0.9460853
12.93112,0.3239174,0,0.9460853
12.93241,0.3239174,0,0.9460853
12.93378,0.3239174,0,0.9460853
12.93499,0.3239174,0,0.9460853
12.9374,0.3239174,0,0.9460853
12.94676,0.3239174,0,0.9460853
12.94853,0.3214395,0,0.9469301
12.94983,0.3214395,0,0.9469301
12.9511,0.3185458,0,0.9479075
12.95339,0.3185458,0,0.9479075
12.96327,0.3185458,0,0.9479075
12.96471,0.3148209,0,0.9491511
12.96595,0.3148209,0,0.9491511
12.96721,0.3110912,0,0.9503801
12.96931,0.3110912,0,0.9503801
12.97993,0.3110912,0,0.9503801
12.9812,0.3077719,0,0.9514602
12.98305,0.3077719,0,0.9514602
12.98519,0.3048644,0,0.9523958
12.99668,0.3048644,0,0.9523958
12.99804,0.30237,0,0.9531906
12.9993,0.2969584,0,0.9548904
13.00048,0.2969584,0,0.9548904
13.00179,0.2969584,0,0.9548904
13.00399,0.2969584,0,0.9548904
13.01332,0.2969584,0,0.9548904
13.0146,0.2919545,0,0.9564322
13.01593,0.2919545,0,0.9564322
13.0172,0.2871516,0,0.9578851
13.0199,0.2871516,0,0.9578851
13.02993,0.2871516,0,0.9578851
13.03184,0.2815043,0,0.95956
13.03312,0.2764762,0,0.9610208
13.0344,0.2764762,0,0.9610208
13.0356,0.2764762,0,0.9610208
13.04657,0.2764762,0,0.9610208
13.04802,0.2708105,0,0.9626327
13.04919,0.2645044,0,0.9643845
13.05042,0.2645044,0,0.9643845
13.0516,0.2645044,0,0.9643845
13.0634,0.2645044,0,0.9643845
13.06943,0.2579761,0,0.9661513
13.07073,0.2508025,0,0.9680383
13.07984,0.2440383,0,0.9697656
13.08118,0.2440383,0,0.9697656
13.0825,0.237686,0,0.971342
13.08369,0.237686,0,0.971342
13.08479,0.237686,0,0.971342
13.09655,0.237686,0,0.971342
13.09781,0.2281386,0,0.9736287
13.09901,0.2281386,0,0.9736287
13.10019,0.2281386,0,0.9736287
13.1015,0.2281386,0,0.9736287
13.10399,0.2281386,0,0.9736287
13.11302,0.2183563,0,0.9758691
13.11467,0.2160137,0,0.9763904
13.11579,0.2160137,0,0.9763904
13.11689,0.2160137,0,0.9763904
13.1198,0.2160137,0,0.9763904
13.12981,0.2117513,0,0.9773236
13.1312,0.2081252,0,0.9781022
13.13239,0.2081252,0,0.9781022
13.13351,0.2081252,0,0.9781022
13.13572,0.2081252,0,0.9781022
13.14642,0.2081252,0,0.9781022
13.14779,0.2081252,0,0.9781022
13.149,0.2081252,0,0.9781022
13.15019,0.2081252,0,0.9781022
13.15161,0.2081252,0,0.9781022
13.16305,0.2081252,0,0.9781022
13.16452,0.2081252,0,0.9781022
13.16571,0.2081252,0,0.9781022
13.1669,0.2081252,0,0.9781022
13.16809,0.2081252,0,0.9781022
13.17975,0.2081252,0,0.9781022
13.181,0.2081252,0,0.9781022
13.18241,0.2081252,0,0.9781022
13.18399,0.2081252,0,0.9781022
13.1872,0.2081252,0,0.9781022
13.19636,0.2081252,0,0.9781022
13.1976,0.2081252,0,0.9781022
13.19921,0.2081252,0,0.9781022
13.20039,0.2081252,0,0.9781022
13.2017,0.2081252,0,0.9781022
13.2039,0.2081252,0,0.9781022
13.21307,0.2081252,0,0.9781022
13.21438,0.2081252,0,0.9781022
13.22011,0.2081252,0,0.9781022
13.2214,0.2081252,0,0.9781022
13.22977,0.2081252,0,0.9781022
13.23101,0.2081252,0,0.9781022
13.23219,0.2081252,0,0.9781022
13.23328,0.2081252,0,0.9781022
13.2344,0.2081252,0,0.9781022
13.24641,0.2081252,0,0.9781022
13.2479,0.2081252,0,0.9781022
13.2491,0.2081252,0,0.9781022
13.25029,0.2081252,0,0.9781022
13.2514,0.2081252,0,0.9781022
13.2539,0.2081252,0,0.9781022
13.26303,0.2081252,0,0.9781022
13.2644,0.2081252,0,0.9781022
13.2657,0.2081252,0,0.9781022
13.2669,0.2081252,0,0.9781022
13.2698,0.2081252,0,0.9781022
13.27983,0.2081252,0,0.9781022
13.28098,0.2081252,0,0.9781022
13.28265,0.2081252,0,0.9781022
13.28379,0.2081252,0,0.9781022
13.2857,0.2081252,0,0.9781022
13.29659,0.2081252,0,0.9781022
13.29802,0.2081252,0,0.9781022
13.29931,0.2081252,0,0.9781022
13.30049,0.2081252,0,0.9781022
13.30179,0.2081252,0,0.9781022
13.31307,0.2081252,0,0.9781022
13.31428,0.2081252,0,0.9781022
13.31551,0.2081252,0,0.9781022
13.3168,0.2081252,0,0.9781022
13.31801,0.2081252,0,0.9781022
13.32972,0.2081252,0,0.9781022
13.33112,0.2081252,0,0.9781022
13.33229,0.2081252,0,0.9781022
13.33351,0.2081252,0,0.9781022
13.33471,0.2081252,0,0.9781022
13.34642,0.2081252,0,0.9781022
13.34778,0.2081252,0,0.9781022
13.34889,0.2081252,0,0.9781022
13.35011,0.2081252,0,0.9781022
13.35129,0.2081252,0,0.9781022
13.35389,0.2081252,0,0.9781022
13.36325,0.2081252,0,0.9781022
13.36469,0.2081252,0,0.9781022
13.37074,0.2081252,0,0.9781022
13.372,0.2081252,0,0.9781022
13.3798,0.2081252,0,0.9781022
13.38099,0.2081252,0,0.9781022
13.38229,0.2081252,0,0.9781022
13.38339,0.2081252,0,0.9781022
13.3845,0.2081252,0,0.9781022
13.3873,0.2081252,0,0.9781022
13.39642,0.2081252,0,0.9781022
13.3977,0.2081252,0,0.9781022
13.39889,0.2081252,0,0.9781022
13.4001,0.2081252,0,0.9781022
13.4033,0.2081252,0,0.9781022
13.41319,0.2081252,0,0.9781022
13.41428,0.2081252,0,0.9781022
13.41551,0.2081252,0,0.9781022
13.41669,0.2081252,0,0.9781022
13.41919,0.2081252,0,0.9781022
13.42998,0.2081252,0,0.9781022
13.4314,0.2081252,0,0.9781022
13.43259,0.2081252,0,0.9781022
13.43369,0.2081252,0,0.9781022
13.43489,0.2081252,0,0.9781022
13.44664,0.2081252,0,0.9781022
13.44811,0.2081252,0,0.9781022
13.44981,0.2081252,0,0.9781022
13.45099,0.2081252,0,0.9781022
13.4522,0.2081252,0,0.9781022
13.4541,0.2081252,0,0.9781022
13.46317,0.2081252,0,0.9781022
13.46449,0.2081252,0,0.9781022
13.46569,0.2081252,0,0.9781022
13.46689,0.2081252,0,0.9781022
13.47009,0.2081252,0,0.9781022
13.47978,0.2081252,0,0.9781022
13.48111,0.2081252,0,0.9781022
13.48251,0.2081252,0,0.9781022
13.4837,0.2081252,0,0.9781022
13.486,0.2081252,0,0.9781022
13.49654,0.2081252,0,0.9781022
13.4978,0.2081252,0,0.9781022
13.49889,0.2081252,0,0.9781022
13.5001,0.2081252,0,0.9781022
13.5017,0.2081252,0,0.9781022
13.51305,0.2081252,0,0.9781022
13.5143,0.2081252,0,0.9781022
13.51559,0.2081252,0,0.9781022
13.52142,0.2081252,0,0.9781022
13.52271,0.2081252,0,0.9781022
13.52976,0.2081252,0,0.9781022
13.531,0.2081252,0,0.9781022
13.5326,0.2081252,0,0.9781022
13.53379,0.2081252,0,0.9781022
13.53502,0.2081252,0,0.9781022
13.54661,0.2081252,0,0.9781022
13.54803,0.2081252,0,0.9781022
13.5493,0.2081252,0,0.9781022
13.55051,0.2081252,0,0.9781022
13.5517,0.2081252,0,0.9781022
13.56301,0.2081252,0,0.9781022
13.5644,0.2081252,0,0.9781022
13.5656,0.2081252,0,0.9781022
13.5668,0.2081252,0,0.9781022
13.568,0.2081252,0,0.9781022
13.57069,0.2081252,0,0.9781022
13.57973,0.2081252,0,0.9781022
13.58101,0.2081252,0,0.9781022
13.58229,0.2081252,0,0.9781022
13.58351,0.2081252,0,0.9781022
13.5865,0.2081252,0,0.9781022
13.59651,0.2081252,0,0.9781022
13.59779,0.2081252,0,0.9781022
13.59899,0.2081252,0,0.9781022
13.60009,0.2081252,0,0.9781022
13.60252,0.2081252,0,0.9781022
13.61387,0.2081252,0,0.9781022
13.6152,0.2081252,0,0.9781022
13.61641,0.2081252,0,0.9781022
13.6176,0.2081252,0,0.9781022
13.6188,0.2081252,0,0.9781022
13.6297,0.2081252,0,0.9781022
13.6312,0.2081252,0,0.9781022
13.63241,0.2081252,0,0.9781022
13.63364,0.2081252,0,0.9781022
13.6348,0.2081252,0,0.9781022
13.6372,0.2081252,0,0.9781022
13.64635,0.2081252,0,0.9781022
13.64781,0.2081252,0,0.9781022
13.64911,0.2081252,0,0.9781022
13.65031,0.2081252,0,0.9781022
13.6531,0.2081252,0,0.9781022
13.66312,0.2081252,0,0.9781022
13.66461,0.2081252,0,0.9781022
13.66599,0.2081252,0,0.9781022
13.67251,0.2081252,0,0.9781022
13.67372,0.2081252,0,0.9781022
13.6797,0.2081252,0,0.9781022
13.68099,0.2081252,0,0.9781022
13.68231,0.2081252,0,0.9781022
13.68351,0.2081252,0,0.9781022
13.68511,0.2081252,0,0.9781022
13.69678,0.2081252,0,0.9781022
13.6981,0.2081252,0,0.9781022
13.6993,0.2081252,0,0.9781022
13.70052,0.2081252,0,0.9781022
13.7019,0.2081252,0,0.9781022
13.7042,0.2081252,0,0.9781022
13.7131,0.2081252,0,0.9781022
13.71431,0.2081252,0,0.9781022
13.7155,0.2081252,0,0.9781022
13.71689,0.2081252,0,0.9781022
13.72012,0.2081252,0,0.9781022
13.72976,0.2081252,0,0.9781022
13.73099,0.2081252,0,0.9781022
13.73209,0.2081252,0,0.9781022
13.7332,0.2081252,0,0.9781022
13.73601,0.2081252,0,0.9781022
13.74648,0.2081252,0,0.9781022
13.74801,0.2081252,0,0.9781022
13.74919,0.2081252,0,0.9781022
13.7504,0.2081252,0,0.9781022
13.7518,0.2081252,0,0.9781022
13.7631,0.2081252,0,0.9781022
13.76462,0.2081252,0,0.9781022
13.76602,0.2081252,0,0.9781022
13.76731,0.2081252,0,0.9781022
13.76849,0.2081252,0,0.9781022
13.77975,0.2081252,0,0.9781022
13.781,0.2081252,0,0.9781022
13.78241,0.2081252,0,0.9781022
13.78371,0.2081252,0,0.9781022
13.7849,0.2081252,0,0.9781022
13.78729,0.2081252,0,0.9781022
13.79652,0.2081252,0,0.9781022
13.7978,0.2081252,0,0.9781022
13.799,0.2081252,0,0.9781022
13.8002,0.2081252,0,0.9781022
13.80309,0.2081252,0,0.9781022
13.81333,0.2081252,0,0.9781022
13.8146,0.2081252,0,0.9781022
13.8158,0.2081252,0,0.9781022
13.81708,0.2081252,0,0.9781022
13.83375,0.2081252,0,0.9781022
13.8352,0.2081252,0,0.9781022
13.83652,0.2081252,0,0.9781022
13.83779,0.2081252,0,0.9781022
13.84654,0.2081252,0,0.9781022
13.84801,0.2081252,0,0.9781022
13.8493,0.2081252,0,0.9781022
13.8505,0.2081252,0,0.9781022
13.8517,0.2081252,0,0.9781022
13.86308,0.2081252,0,0.9781022
13.86461,0.2081252,0,0.9781022
13.86591,0.2081252,0,0.9781022
13.86721,0.2081252,0,0.9781022
13.8684,0.2081252,0,0.9781022
13.87976,0.2081252,0,0.9781022
13.88111,0.2081252,0,0.9781022
13.88253,0.2081252,0,0.9781022
13.88379,0.2081252,0,0.9781022
13.88499,0.2081252,0,0.9781022
13.89649,0.2081252,0,0.9781022
13.8978,0.2081252,0,0.9781022
13.89911,0.2081252,0,0.9781022
13.90039,0.2081252,0,0.9781022
13.90171,0.2081252,0,0.9781022
13.90389,0.2081252,0,0.9781022
13.91319,0.2081252,0,0.9781022
13.91451,0.2081252,0,0.9781022
13.91581,0.2081252,0,0.9781022
13.917,0.2081252,0,0.9781022
13.91979,0.2081252,0,0.9781022
13.9298,0.2081252,0,0.9781022
13.93132,0.2081252,0,0.9781022
13.9326,0.2081252,0,0.9781022
13.93379,0.2081252,0,0.9781022
13.93571,0.2081252,0,0.9781022
13.94671,0.2081252,0,0.9781022
13.94821,0.2081252,0,0.9781022
13.94949,0.2081252,0,0.9781022
13.9507,0.2081252,0,0.9781022
13.95179,0.2081252,0,0.9781022
13.96314,0.2081252,0,0.9781022
13.96461,0.2081252,0,0.9781022
13.96591,0.2081252,0,0.9781022
13.9673,0.2081252,0,0.9781022
13.98364,0.2081252,0,0.9781022
13.98502,0.2081252,0,0.9781022
13.98631,0.2081252,0,0.9781022
13.9876,0.2081252,0,0.9781022
13.99641,0.2081252,0,0.9781022
13.99762,0.2081252,0,0.9781022
13.99879,0.2081252,0,0.9781022
14.00001,0.2081252,0,0.9781022
14.00139,0.2081252,0,0.9781022
14.0039,0.2081252,0,0.9781022
14.01303,0.2081252,0,0.9781022
14.0143,0.2081252,0,0.9781022
14.01551,0.2081252,0,0.9781022
14.01681,0.2081252,0,0.9781022
14.0199,0.2081252,0,0.9781022
14.02975,0.2081252,0,0.9781022
14.03112,0.2081252,0,0.9781022
14.03231,0.2081252,0,0.9781022
14.0335,0.2081252,0,0.9781022
14.0359,0.2081252,0,0.9781022
14.04653,0.2081252,0,0.9781022
14.04789,0.2081252,0,0.9781022
14.04911,0.2081252,0,0.9781022
14.0503,0.2081252,0,0.9781022
14.05168,0.2081252,0,0.9781022
14.06317,0.2081252,0,0.9781022
14.06459,0.2081252,0,0.9781022
14.0658,0.2081252,0,0.9781022
14.067,0.2081252,0,0.9781022
14.06819,0.2081252,0,0.9781022
14.08003,0.2081252,0,0.9781022
14.08151,0.2081252,0,0.9781022
14.0827,0.2081252,0,0.9781022
14.0839,0.2081252,0,0.9781022
14.08511,0.2081252,0,0.9781022
14.08761,0.2081252,0,0.9781022
14.09691,0.2081252,0,0.9781022
14.09829,0.2081252,0,0.9781022
14.09949,0.2081252,0,0.9781022
14.10071,0.2081252,0,0.9781022
14.1139,0.2081252,0,0.9781022
14.11524,0.2085519,0,0.9780113
14.11651,0.2085519,0,0.9780113
14.11779,0.2085519,0,0.9780113
14.12416,0.2085519,0,0.9780113
14.1254,0.2087653,0,0.9779658
14.12968,0.2087653,0,0.9779658
14.1309,0.2089787,0,0.9779202
14.132,0.2089787,0,0.9779202
14.13339,0.2089787,0,0.9779202
14.1365,0.2089787,0,0.9779202
14.14661,0.2089787,0,0.9779202
14.14806,0.2089787,0,0.9779202
14.14921,0.2089787,0,0.9779202
14.15039,0.2089787,0,0.9779202
14.15219,0.2089787,0,0.9779202
14.16625,0.2089787,0,0.9779202
14.1693,0.2076984,0,0.9781929
14.1707,0.2064177,0,0.9784639
14.1814,0.2064177,0,0.9784639
14.18278,0.2047097,0,0.9788227
14.18389,0.2047097,0,0.9788227
14.18546,0.2047097,0,0.9788227
14.19769,0.2034282,0,0.9790899
14.19889,0.2017191,0,0.9794434
14.19999,0.2017191,0,0.9794434
14.2015,0.2017191,0,0.9794434
14.20279,0.2002231,0,0.9797503
14.2141,0.2002231,0,0.9797503
14.2152,0.1995818,0,0.9798812
14.21628,0.1995818,0,0.9798812
14.2178,0.1995818,0,0.9798812
14.2189,0.1980851,0,0.9801848
14.21999,0.1980851,0,0.9801848
14.23108,0.1980851,0,0.9801848
14.23229,0.1970158,0,0.9804003
14.23389,0.1970158,0,0.9804003
14.23499,0.1959462,0,0.9806147
14.23609,0.1959462,0,0.9806147
14.24759,0.1959462,0,0.9806147
14.24879,0.1950904,0,0.9807853
14.25031,0.1950904,0,0.9807853
14.25139,0.1950904,0,0.9807853
